127.0.0.1 - - [27/Oct/2020:14:47:24 +0100] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:53:08 +0100] "GET /ProgrammaBiennale2020/xava/js/jquery.sorttable.js?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:53:08 +0100] "GET /ProgrammaBiennale2020/xava/js/jquery.ui.touch-punch.js?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:53:08 +0100] "GET /ProgrammaBiennale2020/xava/js/typewatch.js?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:53:08 +0100] "GET /ProgrammaBiennale2020/xava/editors/js/autoNumeric.js?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:53:08 +0100] "GET /ProgrammaBiennale2020/xava/editors/js/c3.js?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:53:08 +0100] "GET /ProgrammaBiennale2020/xava/editors/js/chartDataEditor.js?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:53:08 +0100] "GET /ProgrammaBiennale2020/xava/editors/js/ckeditor.js?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:53:08 +0100] "GET /ProgrammaBiennale2020/xava/editors/js/d3.js?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:53:08 +0100] "GET /ProgrammaBiennale2020/xava/editors/js/descriptionsEditor.js?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:53:08 +0100] "GET /ProgrammaBiennale2020/xava/editors/js/discussionEditor.js?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:53:08 +0100] "GET /ProgrammaBiennale2020/xava/editors/js/elementCollectionEditor.js?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:53:08 +0100] "GET /ProgrammaBiennale2020/xava/editors/js/htmlEditor.js?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:53:08 +0100] "GET /ProgrammaBiennale2020/xava/editors/js/jquery-ckeditor-adapter.js?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:53:08 +0100] "GET /ProgrammaBiennale2020/xava/editors/js/textEditor.js?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:53:08 +0100] "GET /ProgrammaBiennale2020/xava/editors/js/yahoo-dom-event.js?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:53:08 +0100] "GET /ProgrammaBiennale2020/xava/editors/js/yahoo-treeview-min.js?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:53:08 +0100] "GET /ProgrammaBiennale2020/naviox/js/naviox.js?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:53:08 +0100] "GET /ProgrammaBiennale2020/xava/images/search.png HTTP/1.1" 404 1039
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:53:08 +0100] "GET /ProgrammaBiennale2020/xava/fonts/materialdesignicons-webfont.woff?v=1.9.32 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:53:09 +0100] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.getStrokeActions.dwr HTTP/1.1" 200 1195
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:53:09 +0100] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 27919
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:53:10 +0100] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 236542
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:53:12 +0100] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 1181
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:55:26 +0100] "GET /ProgrammaBiennale2020/m/ArchivioPubblicazioni?init=true HTTP/1.1" 200 10925
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:55:27 +0100] "GET /ProgrammaBiennale2020/xava/style/layout.css?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:55:27 +0100] "GET /ProgrammaBiennale2020/xava/style/materialdesignicons.css?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:55:27 +0100] "GET /ProgrammaBiennale2020/xava/editors/calendar/skins/aqua/theme.css?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:55:27 +0100] "GET /ProgrammaBiennale2020/dwr/interface/Modules.js?ox=6.1.2 HTTP/1.1" 200 985
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:55:27 +0100] "GET /ProgrammaBiennale2020/xava/style/yahoo-treeview/treeview.css?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:55:27 +0100] "GET /ProgrammaBiennale2020/xava/editors/style/c3.css?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:55:27 +0100] "GET /ProgrammaBiennale2020/xava/editors/style/discussionEditor.css?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:55:27 +0100] "GET /ProgrammaBiennale2020/dwr/interface/Folders.js?ox=6.1.2 HTTP/1.1" 200 508
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:55:27 +0100] "GET /ProgrammaBiennale2020/dwr/util.js?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:55:27 +0100] "GET /ProgrammaBiennale2020/dwr/interface/Module.js?ox=6.1.2 HTTP/1.1" 200 1144
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:55:27 +0100] "GET /ProgrammaBiennale2020/dwr/interface/Tab.js?ox=6.1.2 HTTP/1.1" 200 1007
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:55:27 +0100] "GET /ProgrammaBiennale2020/xava/js/dwr-engine.js?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:55:27 +0100] "GET /ProgrammaBiennale2020/xava/style/smoothness/jquery-ui.css?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:55:27 +0100] "GET /ProgrammaBiennale2020/dwr/interface/View.js?ox=6.1.2 HTTP/1.1" 200 555
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:55:27 +0100] "GET /ProgrammaBiennale2020/xava/js/openxava.js?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:55:27 +0100] "GET /ProgrammaBiennale2020/xava/editors/calendar/calendar.js?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:55:27 +0100] "GET /ProgrammaBiennale2020/xava/editors/calendar/lang/calendar-it.js?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:55:27 +0100] "GET /ProgrammaBiennale2020/xava/js/calendar.js?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:55:42 +0100] "GET /ProgrammaBiennale2020/xava/js/jquery.ui.touch-punch.js?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:55:42 +0100] "GET /ProgrammaBiennale2020/xava/editors/js/autoNumeric.js?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:55:42 +0100] "GET /ProgrammaBiennale2020/xava/js/typewatch.js?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:55:42 +0100] "GET /ProgrammaBiennale2020/xava/js/jquery-ui.js?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:55:42 +0100] "GET /ProgrammaBiennale2020/xava/js/jquery.sorttable.js?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:55:42 +0100] "GET /ProgrammaBiennale2020/xava/editors/js/c3.js?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:55:42 +0100] "GET /ProgrammaBiennale2020/xava/js/jquery.js?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:55:42 +0100] "GET /ProgrammaBiennale2020/xava/editors/js/chartDataEditor.js?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:55:42 +0100] "GET /ProgrammaBiennale2020/xava/editors/js/ckeditor.js?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:55:42 +0100] "GET /ProgrammaBiennale2020/xava/editors/js/d3.js?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:55:42 +0100] "GET /ProgrammaBiennale2020/xava/editors/js/elementCollectionEditor.js?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:55:42 +0100] "GET /ProgrammaBiennale2020/xava/editors/js/discussionEditor.js?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:55:42 +0100] "GET /ProgrammaBiennale2020/xava/editors/js/descriptionsEditor.js?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:55:42 +0100] "GET /ProgrammaBiennale2020/xava/editors/js/htmlEditor.js?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:55:42 +0100] "GET /ProgrammaBiennale2020/xava/editors/js/jquery-ckeditor-adapter.js?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:55:42 +0100] "GET /ProgrammaBiennale2020/xava/editors/js/textEditor.js?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:55:42 +0100] "GET /ProgrammaBiennale2020/xava/editors/js/yahoo-dom-event.js?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:55:42 +0100] "GET /ProgrammaBiennale2020/xava/editors/js/yahoo-treeview-min.js?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:55:42 +0100] "GET /ProgrammaBiennale2020/xava/images/search.png HTTP/1.1" 404 1039
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:55:42 +0100] "GET /ProgrammaBiennale2020/naviox/js/naviox.js?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:55:43 +0100] "GET /ProgrammaBiennale2020/xava/fonts/materialdesignicons-webfont.woff?v=1.9.32 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:55:43 +0100] "GET /ProgrammaBiennale2020/m/ArchivioPubblicazioni?init=true HTTP/1.1" 200 15154
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:55:43 +0100] "GET /ProgrammaBiennale2020/dwr/interface/Module.js?ox=6.1.2 HTTP/1.1" 200 1144
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:55:43 +0100] "GET /ProgrammaBiennale2020/dwr/interface/Modules.js?ox=6.1.2 HTTP/1.1" 200 985
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:55:43 +0100] "GET /ProgrammaBiennale2020/dwr/interface/Folders.js?ox=6.1.2 HTTP/1.1" 200 508
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:55:43 +0100] "GET /ProgrammaBiennale2020/dwr/interface/Tab.js?ox=6.1.2 HTTP/1.1" 200 1007
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:55:43 +0100] "GET /ProgrammaBiennale2020/dwr/interface/View.js?ox=6.1.2 HTTP/1.1" 200 555
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:55:43 +0100] "GET /ProgrammaBiennale2020/xava/js/jquery.js?ox=6.1.2 HTTP/1.1" 200 95931
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:55:44 +0100] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.getStrokeActions.dwr HTTP/1.1" 200 1195
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:55:44 +0100] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 27919
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:56:14 +0100] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 142830
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:56:17 +0100] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 995
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:56:57 +0100] "GET /ProgrammaBiennale2020/m/ArchivioPubblicazioni?detail=8ae58acc71ac48d30171ac49f3880002 HTTP/1.1" 200 15028
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:56:57 +0100] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.getStrokeActions.dwr HTTP/1.1" 200 217
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:56:57 +0100] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 229618
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:56:57 +0100] "GET /ProgrammaBiennale2020/xava/style/smoothness/images/ui-icons_888888_256x240.png HTTP/1.1" 200 6999
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:56:57 +0100] "GET /ProgrammaBiennale2020/xava/style/smoothness/images/ui-icons_222222_256x240.png HTTP/1.1" 200 6922
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:56:58 +0100] "GET /ProgrammaBiennale2020/xava/style/smoothness/images/ui-bg_flat_0_aaaaaa_40x100.png HTTP/1.1" 200 212
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:57:01 +0100] "GET /ProgrammaBiennale2020/xava/style/smoothness/images/ui-icons_454545_256x240.png HTTP/1.1" 200 6992
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:57:01 +0100] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 143018
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:57:06 +0100] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 75672
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:57:12 +0100] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 27917
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:57:13 +0100] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 236542
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:57:15 +0100] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 996
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:57:17 +0100] "GET /ProgrammaBiennale2020/m/ArchivioPubblicazioni?detail=8ae4a8be7337f4a9017337f9f90605aa HTTP/1.1" 200 15028
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:57:17 +0100] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.getStrokeActions.dwr HTTP/1.1" 200 217
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:57:18 +0100] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 135903
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:57:23 +0100] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 236730
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:57:25 +0100] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 122388
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:58:31 +0100] "GET /ProgrammaBiennale2020/m/ArchivioPubblicazioni?detail=8ae58acc71ac48d30171ac49f3880002 HTTP/1.1" 200 15028
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:58:31 +0100] "GET /ProgrammaBiennale2020/xava/style/layout.css?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:58:31 +0100] "GET /ProgrammaBiennale2020/xava/style/materialdesignicons.css?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:58:31 +0100] "GET /ProgrammaBiennale2020/xava/js/dwr-engine.js?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:58:31 +0100] "GET /ProgrammaBiennale2020/dwr/interface/Modules.js?ox=6.1.2 HTTP/1.1" 200 985
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:58:31 +0100] "GET /ProgrammaBiennale2020/dwr/interface/Folders.js?ox=6.1.2 HTTP/1.1" 200 508
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:58:31 +0100] "GET /ProgrammaBiennale2020/xava/editors/calendar/skins/aqua/theme.css?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:58:31 +0100] "GET /ProgrammaBiennale2020/xava/style/yahoo-treeview/treeview.css?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:58:31 +0100] "GET /ProgrammaBiennale2020/xava/style/smoothness/jquery-ui.css?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:58:31 +0100] "GET /ProgrammaBiennale2020/xava/editors/style/c3.css?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:58:31 +0100] "GET /ProgrammaBiennale2020/xava/editors/style/discussionEditor.css?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:58:31 +0100] "GET /ProgrammaBiennale2020/dwr/util.js?ox=6.1.2 HTTP/1.1" 200 46702
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:58:31 +0100] "GET /ProgrammaBiennale2020/dwr/interface/Module.js?ox=6.1.2 HTTP/1.1" 200 1144
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:58:31 +0100] "GET /ProgrammaBiennale2020/dwr/interface/Tab.js?ox=6.1.2 HTTP/1.1" 200 1007
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:58:31 +0100] "GET /ProgrammaBiennale2020/dwr/interface/View.js?ox=6.1.2 HTTP/1.1" 200 555
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:58:31 +0100] "GET /ProgrammaBiennale2020/xava/js/openxava.js?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:58:31 +0100] "GET /ProgrammaBiennale2020/xava/editors/calendar/calendar.js?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:58:31 +0100] "GET /ProgrammaBiennale2020/xava/editors/calendar/lang/calendar-it.js?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:58:31 +0100] "GET /ProgrammaBiennale2020/xava/js/jquery.js?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:58:31 +0100] "GET /ProgrammaBiennale2020/xava/js/calendar.js?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:58:31 +0100] "GET /ProgrammaBiennale2020/xava/js/jquery-ui.js?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:58:31 +0100] "GET /ProgrammaBiennale2020/xava/js/jquery.sorttable.js?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:58:31 +0100] "GET /ProgrammaBiennale2020/xava/js/jquery.ui.touch-punch.js?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:58:31 +0100] "GET /ProgrammaBiennale2020/xava/js/typewatch.js?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:58:31 +0100] "GET /ProgrammaBiennale2020/xava/editors/js/autoNumeric.js?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:58:31 +0100] "GET /ProgrammaBiennale2020/xava/editors/js/chartDataEditor.js?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:58:31 +0100] "GET /ProgrammaBiennale2020/xava/editors/js/c3.js?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:58:31 +0100] "GET /ProgrammaBiennale2020/xava/editors/js/ckeditor.js?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:58:31 +0100] "GET /ProgrammaBiennale2020/xava/editors/js/d3.js?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:58:31 +0100] "GET /ProgrammaBiennale2020/xava/editors/js/descriptionsEditor.js?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:58:31 +0100] "GET /ProgrammaBiennale2020/xava/editors/js/elementCollectionEditor.js?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:58:31 +0100] "GET /ProgrammaBiennale2020/xava/editors/js/htmlEditor.js?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:58:31 +0100] "GET /ProgrammaBiennale2020/xava/editors/js/discussionEditor.js?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:58:31 +0100] "GET /ProgrammaBiennale2020/xava/editors/js/jquery-ckeditor-adapter.js?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:58:31 +0100] "GET /ProgrammaBiennale2020/xava/editors/js/yahoo-dom-event.js?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:58:31 +0100] "GET /ProgrammaBiennale2020/xava/editors/js/yahoo-treeview-min.js?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:58:31 +0100] "GET /ProgrammaBiennale2020/xava/editors/js/textEditor.js?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:58:31 +0100] "GET /ProgrammaBiennale2020/naviox/js/naviox.js?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:58:31 +0100] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.getStrokeActions.dwr HTTP/1.1" 200 1195
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:58:31 +0100] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 236505
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:58:33 +0100] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 122388
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:58:36 +0100] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 27917
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:58:38 +0100] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 142830
0:0:0:0:0:0:0:1 - - [27/Oct/2020:14:58:41 +0100] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 75672
0:0:0:0:0:0:0:1 - - [27/Oct/2020:15:00:01 +0100] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 75672
0:0:0:0:0:0:0:1 - - [27/Oct/2020:15:00:05 +0100] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Folders.goFolder.dwr HTTP/1.1" 200 2687
0:0:0:0:0:0:0:1 - - [27/Oct/2020:15:00:07 +0100] "GET /ProgrammaBiennale2020/m/SogliaImporti?init=true HTTP/1.1" 200 11053
0:0:0:0:0:0:0:1 - - [27/Oct/2020:15:00:07 +0100] "GET /ProgrammaBiennale2020/dwr/interface/Modules.js?ox=6.1.2 HTTP/1.1" 200 985
0:0:0:0:0:0:0:1 - - [27/Oct/2020:15:00:07 +0100] "GET /ProgrammaBiennale2020/dwr/interface/Folders.js?ox=6.1.2 HTTP/1.1" 200 508
0:0:0:0:0:0:0:1 - - [27/Oct/2020:15:00:07 +0100] "GET /ProgrammaBiennale2020/dwr/interface/Module.js?ox=6.1.2 HTTP/1.1" 200 1144
0:0:0:0:0:0:0:1 - - [27/Oct/2020:15:00:07 +0100] "GET /ProgrammaBiennale2020/dwr/util.js?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Oct/2020:15:00:07 +0100] "GET /ProgrammaBiennale2020/dwr/interface/Tab.js?ox=6.1.2 HTTP/1.1" 200 1007
0:0:0:0:0:0:0:1 - - [27/Oct/2020:15:00:07 +0100] "GET /ProgrammaBiennale2020/dwr/interface/View.js?ox=6.1.2 HTTP/1.1" 200 555
0:0:0:0:0:0:0:1 - - [27/Oct/2020:15:00:07 +0100] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.getStrokeActions.dwr HTTP/1.1" 200 1195
0:0:0:0:0:0:0:1 - - [27/Oct/2020:15:00:07 +0100] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 36034
0:0:0:0:0:0:0:1 - - [27/Oct/2020:15:00:09 +0100] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Folders.goBack.dwr HTTP/1.1" 200 7090
0:0:0:0:0:0:0:1 - - [27/Oct/2020:15:00:12 +0100] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Folders.goFolder.dwr HTTP/1.1" 200 8339
0:0:0:0:0:0:0:1 - - [27/Oct/2020:15:00:13 +0100] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Folders.goBack.dwr HTTP/1.1" 200 7090
0:0:0:0:0:0:0:1 - - [27/Oct/2020:15:00:16 +0100] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Folders.goFolder.dwr HTTP/1.1" 200 2396
